レースID,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,馬場,距離,1着フラグ,3着内フラグ
202105010309,2,8,16,タイニーロマンス,牝3,54.0,内田博幸,1:22.3,1.1/4,7.6,4.0,518(-6),[東] 金成貴史,芝,1400,0,1
202105010309,3,2,3,グローリアスカペラ,牝3,54.0,Ｍ．デム,1:22.7,2.1/2,15.7,6.0,514(+2),[東] 土田稔,芝,1400,0,1
202105010309,4,8,15,コウソクカレン,牝3,54.0,石橋脩,1:22.8,3/4,21.4,7.0,492(0),[東] 中舘英二,芝,1400,0,0
202105010309,5,5,10,シャドウファックス,牝3,54.0,北村宏司,1:23.0,1.1/4,15.7,5.0,442(-4),[東] 宮田敬介,芝,1400,0,0
202105010309,6,7,14,スマイルアモーレ,牝3,54.0,三浦皇成,1:23.0,クビ,27.1,8.0,444(0),[東] 加藤士津,芝,1400,0,0
202105010309,7,5,9,サトノアイ,牝3,54.0,横山典弘,1:23.1,クビ,7.1,3.0,414(-2),[西] 須貝尚介,芝,1400,0,0
202105010309,8,6,11,ハイプリーステス,牝3,54.0,柴田善臣,1:23.2,1,458.9,15.0,414(0),[東] 星野忍,芝,1400,0,0
202105010309,9,1,1,ルージュアドラブル,牝3,54.0,戸崎圭太,1:23.3,3/4,4.4,2.0,390(0),[東] 国枝栄,芝,1400,0,0
202105010309,10,7,13,オリアメンディ,牝3,54.0,木幡巧也,1:23.3,アタマ,316.3,14.0,452(-4),[東] 斎藤誠,芝,1400,0,0
202105010309,11,3,6,キョウエイロナ,牝3,54.0,江田照男,1:23.4,クビ,283.8,12.0,426(+4),[東] 萱野浩二,芝,1400,0,0
202105010309,12,2,4,セントポーリア,牝3,54.0,柴田大知,1:23.5,3/4,288.6,13.0,450(-2),[東] 高橋祥泰,芝,1400,0,0
202105010309,13,4,7,サンマルセレッソ,牝3,54.0,蛯名正義,1:23.6,3/4,163.9,11.0,436(-4),[東] 中野栄治,芝,1400,0,0
202105010309,14,4,8,グロリユーノワール,牝3,54.0,石川裕紀,1:23.7,3/4,140.3,10.0,434(-2),[東] 清水英克,芝,1400,0,0
202105010309,15,3,5,ニシノエルサ,牝3,54.0,大野拓弥,1:23.9,3/4,134.3,9.0,448(0),[東] 中野栄治,芝,1400,0,0
202105010309,16,6,12,トーセンマリア,牝3,54.0,武士沢友,1:24.1,1.1/4,628.3,16.0,458(-6),[東] 古賀史生,芝,1400,0,0
202105010310,1,7,13,エイムアンドエンド,牡6,55.0,石橋脩,1:21.2,,13.5,6.0,504(+6),[東] 奥村武,芝,1400,1,1
202105010310,2,1,2,グレイテスト,牝5,53.0,津村明秀,1:21.3,3/4,8.1,3.0,484(+8),[東] 武市康男,芝,1400,0,1
202105010310,3,2,3,エクレアスピード,セ5,54.0,嘉藤貴行,1:21.5,3/4,45.7,14.0,478(+6),[東] 大和田成,芝,1400,0,1
202105010310,4,1,1,トロシュナ,牝5,52.0,北村宏司,1:21.7,1.1/4,6.2,2.0,476(0),[東] 大竹正博,芝,1400,0,0
202105010310,5,8,16,ヘイワノツカイ,牡5,54.0,石川裕紀,1:21.7,ハナ,14.9,8.0,456(-2),[東] 相沢郁,芝,1400,0,0
202105010310,6,4,7,シュバルツボンバー,セ6,55.0,三浦皇成,1:21.8,3/4,14.7,7.0,524(-2),[東] 本間忍,芝,1400,0,0
202105010310,7,8,15,ロジアイリッシュ,牝4,53.0,丸山元気,1:21.8,ハナ,8.9,4.0,512(+2),[東] 国枝栄,芝,1400,0,0
202105010310,8,4,8,コスモヨハネ,牡9,54.0,柴田大知,1:21.8,ハナ,40.5,13.0,498(-4),[東] 高橋裕,芝,1400,0,0
202105010310,9,5,9,シトラスノキセキ,牝5,52.0,吉田豊,1:21.8,ハナ,74.1,15.0,438(+8),[東] 加藤征弘,芝,1400,0,0
202105010310,10,3,5,セイウンパワフル,牡4,54.0,内田博幸,1:21.8,アタマ,18.8,11.0,476(+2),[東] 斎藤誠,芝,1400,0,0
202105010310,11,2,4,ノヴェッラ,牝5,52.0,野中悠太,1:21.9,1/2,15.2,10.0,492(-6),[東] 宮田敬介,芝,1400,0,0
202105010310,12,5,10,ココフィーユ,牝5,52.0,田中勝春,1:22.0,1/2,34.4,12.0,450(+2),[東] 斎藤誠,芝,1400,0,0
202105010310,13,3,6,アシェット,牝6,51.0,武士沢友,1:22.0,ハナ,14.9,9.0,436(-4),[東] 高橋文雅,芝,1400,0,0
202105010310,14,6,11,ヤマニンプレシオサ,牝4,53.0,江田照男,1:22.0,アタマ,12.7,5.0,472(+4),[東] 星野忍,芝,1400,0,0
202105010310,15,7,14,スイートセント,牝5,52.0,横山武史,1:22.1,1/2,3.4,1.0,446(+2),[東] 栗田徹,芝,1400,0,0
202105010310,16,6,12,トモジャファイブ,牡5,53.0,杉原誠人,1:22.6,2.1/2,204.8,16.0,508(-6),[東] 鈴木伸尋,芝,1400,0,0
202105010311,1,4,8,パルティアーモ,牝5,54.0,ルメール,2:25.4,,2.9,1.0,500(+4),[東] 池上昌和,芝,2400,1,1
202105010311,2,6,11,リリーピュアハート,牝4,53.0,三浦皇成,2:25.6,1.1/4,3.5,2.0,440(-2),[西] 藤原英昭,芝,2400,0,1
202105010311,3,3,6,ゼーゲン,牡6,55.0,石橋脩,2:25.6,ハナ,16.4,5.0,434(-2),[東] 堀宣行,芝,2400,0,1
202105010311,4,2,4,サトノラディウス,牡5,56.0,田辺裕信,2:25.6,クビ,4.8,3.0,494(+16),[東] 国枝栄,芝,2400,0,0
202105010311,5,7,13,キタサンバルカン,牡5,56.0,戸崎圭太,2:25.7,3/4,7.0,4.0,442(-2),[東] 奥村武,芝,2400,0,0
202105010311,6,7,14,シンボ,牡4,54.0,石川裕紀,2:25.8,クビ,28.0,8.0,458(-4),[西] 小崎憲,芝,2400,0,0
202105010311,7,4,7,バイマイサイド,牡6,56.0,横山武史,2:25.9,3/4,20.7,6.0,482(+12),[西] 池江泰寿,芝,2400,0,0
202105010311,8,1,2,レティキュール,牝5,52.0,丸山元気,2:26.2,2,21.1,7.0,450(0),[西] 斉藤崇史,芝,2400,0,0
202105010311,9,1,1,パルクデラモール,牝6,51.0,江田照男,2:26.2,アタマ,63.7,10.0,474(0),[東] 鹿戸雄一,芝,2400,0,0
202105010311,10,2,3,カーロバンビーナ,牝6,52.0,吉田豊,2:26.3,1/2,67.5,11.0,422(+20),[東] 戸田博文,芝,2400,0,0
202105010311,11,8,15,モアナアネラ,牝5,52.0,北村宏司,2:26.6,2,87.9,12.0,430(-18),[西] 石坂正,芝,2400,0,0
202105010311,12,3,5,ギャラッド,セ6,54.0,内田博幸,2:27.0,2,52.5,9.0,498(+6),[東] 田村康仁,芝,2400,0,0
202105010311,13,5,10,マイネルキラメキ,牡6,53.0,柴田大知,2:27.5,3,406.6,16.0,442(+2),[東] 和田雄二,芝,2400,0,0
202105010311,14,8,16,ベイビーステップ,牡7,53.0,大野拓弥,2:28.1,3.1/2,124.6,13.0,492(0),[東] 菊川正達,芝,2400,0,0
202105010311,15,5,9,ハンターバレー,牡5,54.0,木幡巧也,2:28.5,2.1/2,186.2,15.0,500(+14),[東] 宗像義忠,芝,2400,0,0
202105010311,16,6,12,プラチナヴォイス,牡7,55.0,津村明秀,2:29.6,7,141.6,14.0,512(-10),[西] 鮫島一歩,芝,2400,0,0
202105010312,1,8,14,ペイシャエヴァー,牡7,57.0,木幡巧也,1:37.3,,76.7,11.0,498(+4),[東] 小笠倫弘,ダート,1600,1,1
202105010312,2,4,5,セイヴァリアント,牡5,57.0,三浦皇成,1:38.3,6,3.2,2.0,520(+10),[東] 岩戸孝樹,ダート,1600,0,1
202105010312,3,7,12,モレッキ,セ7,57.0,津村明秀,1:38.6,2,4.9,3.0,490(+8),[東] 稲垣幸雄,ダート,1600,0,1
202105010312,4,8,13,ストラテジーマップ,牡4,57.0,横山典弘,1:38.7,1/2,2.5,1.0,492(+2),[東] 菊沢隆徳,ダート,1600,0,0
202105010312,5,5,8,ヤマニンバンタジオ,セ7,57.0,嘉藤貴行,1:38.8,クビ,35.3,9.0,550(+10),[東] 田島俊明,ダート,1600,0,0
202105010312,6,2,2,マーキュリーセブン,牡4,57.0,大野拓弥,1:38.8,クビ,22.5,6.0,456(0),[東] 加藤士津,ダート,1600,0,0
202105010312,7,6,10,エイシンヨッシー,牡5,57.0,戸崎圭太,1:38.9,3/4,9.1,4.0,462(+4),[西] 今野貞一,ダート,1600,0,0
202105010312,8,7,11,ドゥリトル,牡6,57.0,田辺裕信,1:39.2,1.1/2,79.6,12.0,496(-2),[西] 村山明,ダート,1600,0,0
202105010312,9,3,4,ストラトフォード,牝5,55.0,江田照男,1:39.2,クビ,44.0,10.0,498(-6),[東] 竹内正洋,ダート,1600,0,0
202105010312,10,5,7,クォリティタイム,牝4,55.0,石川裕紀,1:39.3,クビ,33.7,8.0,472(0),[西] 高橋義忠,ダート,1600,0,0
202105010312,11,3,3,ウインドオブホープ,セ8,57.0,吉田豊,1:39.4,1/2,283.9,14.0,536(0),[東] 石毛善彦,ダート,1600,0,0
202105010312,12,1,1,フーズサイド,牡5,54.0,原優介,1:39.4,クビ,25.0,7.0,510(0),[東] 堀井雅広,ダート,1600,0,0
202105010312,13,4,6,ヒイロメープル,牡4,57.0,柴田大知,1:39.9,3,256.8,13.0,502(+26),[東] 林徹,ダート,1600,0,0
202105010312,14,6,9,トーセンヴィータ,牡6,57.0,内田博幸,1:40.1,3/4,22.5,5.0,540(-4),[東] 古賀慎明,ダート,1600,0,0
202105010401,1,7,14,リワードマレンゴ,牡3,56.0,横山典弘,1:26.1,,1.7,1.0,462(+6),[東] 藤原辰雄,ダート,1400,1,1
202105010401,2,1,1,オレデイイノカ,牡3,56.0,内田博幸,1:26.4,1.3/4,6.6,3.0,472(+4),[東] 古賀慎明,ダート,1400,0,1
202105010401,3,4,7,キラメキ,牝3,54.0,吉田豊,1:26.9,3,27.9,6.0,480(+4),[東] 大江原哲,ダート,1400,0,1
202105010401,4,8,16,モンチ,牡3,56.0,北村宏司,1:27.1,1.1/4,100.4,8.0,472(+2),[東] 松山将樹,ダート,1400,0,0
202105010401,5,1,2,インプルーヴ,牝3,54.0,嘉藤貴行,1:27.6,3,267.5,11.0,430(-6),[東] 佐藤吉勝,ダート,1400,0,0
202105010401,6,2,3,ララマカロン,牝3,54.0,津村明秀,1:27.7,3/4,22.9,5.0,468(-8),[東] 田中博康,ダート,1400,0,0
202105010401,7,7,13,キタノプレアー,牡3,56.0,丸山元気,1:27.8,クビ,302.9,13.0,462(-2),[東] 土田稔,ダート,1400,0,0
202105010401,8,6,12,コーンフィールド,牝3,54.0,ルメール,1:28.0,1.1/2,3.4,2.0,494(-8),[東] 宗像義忠,ダート,1400,0,0
202105010401,9,8,15,パンプイットアップ,牝3,51.0,小林脩斗,1:28.2,1.1/4,422.6,15.0,470(-2),[東] 伊藤圭三,ダート,1400,0,0
202105010401,10,3,5,プレリュードノート,牡3,56.0,岩田康誠,1:28.4,1.1/4,299.7,12.0,482(-2),[東] 田中剛,ダート,1400,0,0
202105010401,11,2,4,ノックトゥワイス,牡3,56.0,福永祐一,1:28.4,アタマ,11.9,4.0,490(-2),[東] 大竹正博,ダート,1400,0,0
202105010401,12,6,11,ニシノカタパルト,牡3,56.0,岩部純二,1:28.7,1.1/2,29.0,7.0,494(+4),[東] 萱野浩二,ダート,1400,0,0
202105010401,13,3,6,ブリスク,牡3,56.0,坂井瑠星,1:28.7,クビ,578.4,16.0,480(+6),[東] 佐藤吉勝,ダート,1400,0,0
202105010401,14,5,10,キャラクターピース,牝3,54.0,武士沢友,1:29.0,2,178.3,10.0,444(+6),[東] 稲垣幸雄,ダート,1400,0,0
202105010401,15,4,8,オープンセサミ,牡3,56.0,江田照男,1:29.1,クビ,106.5,9.0,456(+6),[東] 武市康男,ダート,1400,0,0
202105010401,16,5,9,ビッグブルールーフ,牝3,54.0,野中悠太,1:31.0,大,413.1,14.0,458(-2),[東] 田中剛,ダート,1400,0,0
202105010402,1,2,4,ローズボウル,牡3,56.0,武藤雅,2:12.5,,13.2,6.0,508(+18),[東] 林徹,ダート,2100,1,1
202105010402,2,8,16,ジュンキリタップ,牡3,56.0,吉田豊,2:13.9,8,3.2,1.0,508(0),[東] 高柳瑞樹,ダート,2100,0,1
202105010402,3,1,1,コスモコラッジョ,牡3,56.0,柴田大知,2:14.5,3.1/2,8.6,5.0,488(+2),[東] 堀井雅広,ダート,2100,0,1
202105010402,4,6,11,ナイトフローリック,牡3,56.0,ルメール,2:14.6,3/4,5.9,4.0,512(+14),[東] 木村哲也,ダート,2100,0,0
202105010402,5,8,15,シゲルバクハツ,牡3,56.0,横山武史,2:15.3,4,5.5,3.0,474(-6),[東] 石毛善彦,ダート,2100,0,0
202105010402,6,6,12,マイネルオラトリオ,牡3,56.0,Ｍ．デム,2:16.5,7,29.8,7.0,476(-12),[東] 畠山吉宏,ダート,2100,0,0
202105010402,7,5,9,スマートリン,牡3,56.0,内田博幸,2:16.5,ハナ,97.0,11.0,512(+6),[東] 浅野洋一,ダート,2100,0,0
202105010402,8,4,7,ノーザンピーク,牡3,56.0,江田照男,2:17.1,3.1/2,163.8,14.0,470(-2),[東] 林徹,ダート,2100,0,0
202105010402,9,3,5,スワーヴゾロ,牡3,56.0,津村明秀,2:17.2,3/4,93.3,10.0,474(+4),[東] 田中博康,ダート,2100,0,0
202105010402,10,1,2,ライヴビスケット,牡3,53.0,原優介,2:17.3,1/2,351.0,15.0,488(-6),[東] 尾形和幸,ダート,2100,0,0
202105010402,11,3,6,ミッキーセレスタ,牡3,56.0,横山典弘,2:17.8,3,3.6,2.0,532(+12),[東] 国枝栄,ダート,2100,0,0
202105010402,12,2,3,フォートレスヒル,牡3,56.0,木幡巧也,2:18.2,2.1/2,46.8,9.0,484(-4),[東] 青木孝文,ダート,2100,0,0
202105010402,13,7,14,ロイヤルアッシュ,牡3,56.0,北村宏司,2:18.9,4,104.4,12.0,468(-4),[東] 池上昌和,ダート,2100,0,0
202105010402,14,4,8,コヨキチセブン,牡3,56.0,石川裕紀,2:19.6,4,39.7,8.0,560(-2),[東] 相沢郁,ダート,2100,0,0
202105010402,15,7,13,ヴィアッジョ,牡3,55.0,菅原明良,2:20.5,5,162.7,13.0,488(+6),[東] 伊藤圭三,ダート,2100,0,0
202105010402,16,5,10,ケンブリッジヤマト,牡3,56.0,菅原隆一,2:26.7,大,530.9,16.0,474(-8),[東] 畠山吉宏,ダート,2100,0,0
202105010403,1,4,6,サクラカレント,牝3,54.0,石橋脩,1:40.4,,7.6,4.0,480(-6),[東] 金成貴史,ダート,1600,1,1
202105010403,2,1,1,ノーティーガール,牝3,54.0,戸崎圭太,1:40.4,アタマ,8.9,5.0,464(-6),[東] 加藤士津,ダート,1600,0,1
202105010403,3,6,11,メイショウメイロウ,牝3,54.0,田中勝春,1:40.5,1/2,34.3,10.0,470(+6),[東] 和田勇介,ダート,1600,0,1
202105010403,4,5,8,ウィズザワールド,牝3,54.0,柴田大知,1:40.8,2,2.3,1.0,464(-4),[東] 松山将樹,ダート,1600,0,0
202105010403,4,8,14,フィルモグラフィー,牝3,54.0,田辺裕信,1:40.8,同着,21.8,8.0,452(-6),[東] 伊藤大士,ダート,1600,0,0
202105010403,6,8,15,アーティフィス,牝3,54.0,大野拓弥,1:40.8,クビ,7.0,3.0,464(-4),[東] 栗田徹,ダート,1600,0,0
202105010403,7,6,10,エターナルルビー,牝3,54.0,木幡巧也,1:40.9,クビ,40.9,11.0,424(0),[東] 宗像義忠,ダート,1600,0,0
202105010403,8,7,13,キュン,牝3,54.0,福永祐一,1:41.1,1.1/4,5.7,2.0,458(-4),[東] 戸田博文,ダート,1600,0,0
202105010403,9,3,5,ペイシャクェーサー,牝3,54.0,北村宏司,1:42.1,6,14.9,6.0,462(0),[東] 蛯名利弘,ダート,1600,0,0
202105010403,10,4,7,ラブリーハミング,牝3,54.0,武士沢友,1:42.2,3/4,116.4,13.0,452(-2),[東] 竹内正洋,ダート,1600,0,0
202105010403,11,7,12,セラダエストレーラ,牝3,54.0,西村太一,1:42.6,2.1/2,404.8,15.0,422(-2),[東] 高橋文雅,ダート,1600,0,0
202105010403,12,5,9,ニシノカオリード,牝3,54.0,勝浦正樹,1:42.8,1,168.5,14.0,410(-12),[東] 杉浦宏昭,ダート,1600,0,0
202105010403,13,2,2,ルージュセリーズ,牝3,54.0,内田博幸,1:43.6,5,20.4,7.0,476(+4),[東] 手塚貴久,ダート,1600,0,0
202105010403,14,3,4,テイエムミラクル,牝3,54.0,横山典弘,1:44.3,4,30.4,9.0,462(-24),[東] 石栗龍彦,ダート,1600,0,0
202105010403,15,2,3,フライトメモリア,牝3,54.0,丸山元気,1:45.1,5,108.4,12.0,482(+6),[東] 高橋祥泰,ダート,1600,0,0
202105010404,1,3,6,サトノムスタング,牡3,56.0,田辺裕信,1:25.7,,1.5,1.0,470(-4),[東] 大和田成,ダート,1400,1,1
202105010404,2,2,3,エンテレケイア,牡3,56.0,江田照男,1:25.7,ハナ,48.7,8.0,500(0),[東] 岩戸孝樹,ダート,1400,0,1
202105010404,3,1,2,コモレビキラリ,牝3,54.0,野中悠太,1:25.8,1/2,29.8,6.0,454(+10),[東] 根本康広,ダート,1400,0,1
202105010404,4,6,11,ジャスパーゴールド,牡3,56.0,戸崎圭太,1:25.9,1/2,6.8,3.0,448(-4),[西] 森秀行,ダート,1400,0,0
202105010404,5,5,10,パルデンス,牡3,56.0,坂井瑠星,1:26.0,クビ,15.4,4.0,492(-4),[東] 中野栄治,ダート,1400,0,0
202105010404,6,8,15,ノットイェット,牝3,54.0,武藤雅,1:26.0,ハナ,190.2,15.0,482(+6),[東] 武藤善則,ダート,1400,0,0
202105010404,7,4,7,ユイノチャッキー,牡3,56.0,吉田豊,1:26.0,ハナ,93.3,11.0,498(-2),[東] 竹内正洋,ダート,1400,0,0
202105010404,8,2,4,アドマイヤレビン,牡3,56.0,ルメール,1:26.1,1,5.7,2.0,486(-4),[東] 加藤征弘,ダート,1400,0,0
202105010404,9,7,14,ハイオプターレ,牡3,56.0,大野拓弥,1:26.2,アタマ,42.2,7.0,524(-4),[東] 高木登,ダート,1400,0,0
202105010404,10,7,13,ホワイトクロウ,牡3,56.0,横山武史,1:26.3,1/2,15.5,5.0,470(+4),[東] 矢野英一,ダート,1400,0,0
202105010404,11,8,16,ニシノライトニング,牡3,56.0,丸山元気,1:26.8,3.1/2,74.6,10.0,482(0),[東] 根本康広,ダート,1400,0,0
202105010404,12,6,12,タマダイヤモンド,牝3,54.0,津村明秀,1:27.3,3,130.7,13.0,482(+2),[東] 相沢郁,ダート,1400,0,0
202105010404,13,4,8,ジェイケイマクフィ,牝3,51.0,原優介,1:27.6,1.3/4,138.1,14.0,474(-2),[東] 堀井雅広,ダート,1400,0,0
202105010404,14,5,9,カガフラッシュ,牡3,55.0,菅原明良,1:27.9,1.1/2,556.2,16.0,468(-6),[東] 萱野浩二,ダート,1400,0,0
202105010404,15,1,1,ペイシャフェスタ,牝3,54.0,武士沢友,1:28.2,2,55.4,9.0,476(0),[東] 高橋裕,ダート,1400,0,0
202105010404,16,3,5,デルマジゾウ,牡3,56.0,石川裕紀,1:28.2,クビ,105.0,12.0,496(+8),[東] 小野次郎,ダート,1400,0,0
202105010405,1,7,13,ロジローズ,牡3,56.0,戸崎圭太,1:33.7,,3.4,2.0,460(+6),[東] 大竹正博,芝,1600,1,1
202105010405,2,4,7,ディアマンテール,牡3,56.0,ルメール,1:33.7,クビ,2.5,1.0,494(+6),[東] 国枝栄,芝,1600,0,1
202105010405,3,3,5,セブンシーズ,牝3,54.0,福永祐一,1:33.9,1,6.5,3.0,430(+4),[東] 鹿戸雄一,芝,1600,0,1
202105010405,4,8,15,サザンナイツ,牡3,56.0,津村明秀,1:33.9,クビ,22.7,7.0,448(-18),[東] 林徹,芝,1600,0,0
202105010405,5,3,6,ラインプリンス,牡3,56.0,武藤雅,1:33.9,ハナ,6.7,4.0,482(0),[東] 水野貴広,芝,1600,0,0
202105010405,6,4,8,コスモノート,牡3,56.0,横山武史,1:34.2,1.3/4,13.2,5.0,520(+10),[東] 古賀慎明,芝,1600,0,0
202105010405,7,8,16,コアレスロング,牝3,54.0,木幡巧也,1:34.4,1.1/4,215.5,12.0,468(-10),[東] 小野次郎,芝,1600,0,0
202105010405,8,7,14,ピクシーカット,牝3,54.0,丸田恭介,1:34.6,1.1/2,30.7,8.0,462(-14),[東] 黒岩陽一,芝,1600,0,0
202105010405,9,6,12,ミレッシモ,牝3,54.0,吉田豊,1:34.8,1.1/4,93.6,10.0,430(+8),[東] 林徹,芝,1600,0,0
202105010405,10,5,10,コスモゲイダーグ,牡3,56.0,柴田大知,1:35.2,2.1/2,32.0,9.0,442(0),[東] 加藤士津,芝,1600,0,0
202105010405,11,1,2,コートリーアスペン,牡3,56.0,岩田康誠,1:36.6,9,171.7,11.0,462(-2),[東] 栗田徹,芝,1600,0,0
202105010405,12,1,1,ラダック,牡3,56.0,武士沢友,1:36.7,クビ,267.5,13.0,500(-14),[東] 蛯名利弘,芝,1600,0,0
202105010405,13,6,11,ヤマニンカンノーリ,牝3,54.0,江田照男,1:36.8,3/4,467.9,15.0,430(-6),[東] 粕谷昌央,芝,1600,0,0
202105010405,14,2,3,フッカツノトリデ,牝3,51.0,原優介,1:36.9,1/2,546.0,16.0,418(-16),[東] 小桧山悟,芝,1600,0,0
202105010405,15,2,4,パブリックドメイン,牡3,56.0,石橋脩,1:37.0,1/2,19.4,6.0,466(+2),[東] 池上昌和,芝,1600,0,0
202105010405,16,5,9,シュヴァルマラン,牡3,56.0,野中悠太,1:37.2,1.1/4,413.4,14.0,472(0),[東] 和田正一,芝,1600,0,0
202105010406,1,7,14,ニシノオイカゼ,牡3,56.0,勝浦正樹,1:37.1,,178.4,13.0,488(0),[東] 武市康男,芝,1600,1,1
202105010406,2,8,15,タカラネイビー,牡3,56.0,石川裕紀,1:37.2,クビ,7.0,3.0,472(0),[東] 藤原辰雄,芝,1600,0,1
202105010406,3,5,10,コスモアディラート,牡3,54.0,柴田大知,1:37.3,3/4,15.3,6.0,462(0),[東] 和田正一,芝,1600,0,1
202105010406,4,2,3,ララサンスフル,牝3,54.0,大野拓弥,1:37.3,クビ,26.9,8.0,488(0),[東] 大竹正博,芝,1600,0,0
202105010406,5,1,2,ラヴィズポイズン,牝3,54.0,Ｍ．デム,1:37.5,1.1/4,4.8,2.0,502(0),[西] 吉岡辰弥,芝,1600,0,0
202105010406,6,7,13,ロングボウマン,牡3,56.0,坂井瑠星,1:37.7,1,87.6,10.0,478(0),[東] 池上昌和,芝,1600,0,0
202105010406,7,2,4,リアングロワール,牝3,54.0,ルメール,1:37.9,1.1/4,2.0,1.0,476(0),[西] 杉山晴紀,芝,1600,0,0
202105010406,8,1,1,フォアラドゥング,牝3,54.0,岩田康誠,1:37.9,クビ,15.6,7.0,448(0),[西] 森秀行,芝,1600,0,0
202105010406,9,5,9,デルマニョイリン,牝3,54.0,木幡巧也,1:38.1,1.1/4,94.0,11.0,456(0),[東] 牧光二,芝,1600,0,0
202105010406,10,6,11,マテラドリム,牡3,56.0,田中勝春,1:38.2,3/4,106.0,12.0,486(0),[東] 宗像義忠,芝,1600,0,0
202105010406,11,4,8,ルタピヴォラン,牡3,55.0,菅原明良,1:38.6,2.1/2,71.0,9.0,480(0),[東] 菊川正達,芝,1600,0,0
202105010406,12,8,16,ハービッグハロー,牡3,56.0,横山武史,1:39.0,2.1/2,9.2,4.0,482(0),[東] 矢野英一,芝,1600,0,0
202105010406,13,4,7,ロードカラット,牡3,56.0,丸山元気,1:39.2,1,197.7,14.0,472(0),[東] 菊川正達,芝,1600,0,0
202105010406,14,3,5,アイコトバ,牝3,54.0,吉田豊,1:39.2,ハナ,11.7,5.0,462(0),[東] 尾関知人,芝,1600,0,0
202105010406,15,6,12,ファシリティズ,牝3,54.0,川須栄彦,1:39.4,1.1/4,361.2,16.0,476(0),[東] 高柳瑞樹,芝,1600,0,0
202105010406,16,3,6,コスモダラニ,牡3,56.0,宮崎北斗,1:41.0,10,243.6,15.0,490(0),[東] 上原博之,芝,1600,0,0
202105010407,1,3,3,ロワマージュ,牡4,57.0,福永祐一,1:38.2,,1.9,1.0,488(+2),[東] 池上昌和,ダート,1600,1,1
202105010407,1,6,10,ラパンセソバージュ,牡4,57.0,戸崎圭太,1:38.2,同着,8.4,3.0,462(0),[東] 大竹正博,ダート,1600,1,1
202105010407,3,6,9,コスモストライカー,牡4,56.0,横山武史,1:38.3,3/4,5.6,2.0,482(-4),[東] 加藤士津,ダート,1600,0,1
202105010407,4,8,14,アブルハウル,セ4,57.0,丸山元気,1:38.4,1/2,16.2,8.0,502(+12),[東] 宮田敬介,ダート,1600,0,0
202105010407,5,4,6,コスモオリ,牡4,57.0,柴田大知,1:38.7,1.1/2,13.2,5.0,458(+4),[東] 高橋祥泰,ダート,1600,0,0
202105010407,6,8,13,ジョイナイト,牡5,57.0,大野拓弥,1:39.0,1.3/4,13.4,6.0,526(0),[東] 武市康男,ダート,1600,0,0
202105010407,7,3,4,ヌンカプト,牡4,57.0,勝浦正樹,1:39.2,1.1/4,45.5,9.0,444(-2),[東] 柄崎孝,ダート,1600,0,0
202105010407,8,2,2,ガラデレオン,牡4,57.0,木幡巧也,1:39.8,3.1/2,130.4,11.0,500(-4),[東] 的場均,ダート,1600,0,0
202105010407,9,7,11,クリノファイヤー,牝4,52.0,原優介,1:40.0,1.1/4,121.3,10.0,460(-2),[東] 本間忍,ダート,1600,0,0
202105010407,10,4,5,リュウグウヒメ,牝5,52.0,小林脩斗,1:40.6,3.1/2,207.6,13.0,442(+6),[東] 武井亮,ダート,1600,0,0
202105010407,11,5,8,リンガスウォリアー,牡4,57.0,石川裕紀,1:40.6,クビ,8.8,4.0,474(+6),[東] 中舘英二,ダート,1600,0,0
202105010407,12,1,1,フレンドアリス,牝6,55.0,内田博幸,1:40.6,ハナ,135.2,12.0,460(-4),[東] 南田美知,ダート,1600,0,0
202105010407,13,7,12,スプリッツァー,牡4,57.0,田辺裕信,1:40.7,クビ,15.0,7.0,464(-2),[東] 菊沢隆徳,ダート,1600,0,0
202105010407,14,5,7,パーセプトロン,牡4,57.0,田中勝春,1:43.7,大,308.0,14.0,516(-2),[東] 浅野洋一,ダート,1600,0,0
